English,Predicted_Spanish
"Lastly, I will repeat for some who have entered the Chamber in the last few minutes, what I said at the outset of my remarks: that I will not be able to stay until the end of the debate, largely as a result of having assumed that the debate was taking place this morning and having fixed a meeting on the Balkans for this evening.","""Por último, repetiré para algunos que han ingresado a la Cámara en los últimos minutos, lo que dije al comienzo de mis comentarios: que no podré quedarme hasta el final del debate, en gran medida debido a haber asumido que el debate tendría lugar esta mañana y haber fijado una reunión sobre los Balcanes para esta noche."""
"We failed at the General Assembly last year on a fallacious pretext, I refer to article 2.7, which we are otherwise happy to adopt for all other texts.","""Fallamos en la Asamblea General el año pasado por un pretexto falaz, me refiero al artículo 2.7, que de otra manera estaríamos felices de adoptar para todos los demás textos."""
Tomorrow morning I will therefore table an amendment urging that we concentrate the sanctions on the regime itself while easing them somewhat for the people and for the economy in a spirit of economic cooperation.,"'Mañana por la mañana, por lo tanto, presentaré una enmienda instando a que concentremos las sanciones en el régimen mismo mientras las aligeramos un poco para la población y para la economía en un espíritu de cooperación económica.'"
"These are amendments which we believe will lead to transparency and openness, which is very important with a view to making the internal market work.","'Estas son enmiendas que creemos que conducirán a la transparencia y la apertura, lo cual es muy importante con el objetivo de hacer funcionar el mercado interno.'"
What decisions has the Commission already taken and what decisions does it plan to take?,"""¿Qué decisiones ha tomado ya la Comisión y qué decisiones planea tomar?"""
It is indeed.,'En efecto.'
There is effective legal precaution.,'Existe una precaución legal efectiva.'
"Thank you, Mr President and thank you President-in-Office of the Council.","""Gracias, Señor Presidente y gracias al Presidente en Funciones del Consejo."""
"Madam President, I too would like to warmly thank the rapporteur, Graa Moura, and Commissioner Reding, for their contribution to the creation of this programme.","'Señora Presidenta, también me gustaría agradecer calurosamente a la ponente, Graa Moura, y a la Comisaria Reding, por su contribución a la creación de este programa.'"
We know that the Commission may perhaps need the scope to negotiate a situation which would be acceptable to all parties.,'Sabemos que es posible que la Comisión necesite el margen para negociar una situación que sea aceptable para todas las partes.'
"Allow me to remind you, however, that use of the precautionary principle does not need to be synonymous with there being a total ban.","'Permítanme recordarles, sin embargo, que el uso del principio de precaución no necesita ser sinónimo de una prohibición total.'"
"The present proposal is therefore staunchly inclusive and reciprocal in character, accepting responsibility for a variety of interests in a way which imposes obligations upon others.","La presente propuesta es, por lo tanto, firmemente inclusiva y recíproca en su carácter, aceptando responsabilidad por una variedad de intereses de una manera que impone obligaciones a otros."
If we are not able to achieve that then we will have tremendous trouble in the future.,"Si no somos capaces de lograr eso, entonces tendremos problemas tremendos en el futuro."
Where is the beef?,"""¿Dónde está la carne?"""
I refer to the Rome Conference and the fact that 14 of the 15 Member States of the Union have still not ratified the treaty establishing an International Criminal Court.,'Hago referencia a la Conferencia de Roma y al hecho de que 14 de los 15 Estados miembros de la Unión aún no han ratificado el tratado que establece una Corte Penal Internacional.'
That is why the Commission wants to keep the right to withdraw a case from a national competition authority in the event of incorrect application.,Por eso la Comisión desea mantener el derecho de retirar un caso de una autoridad de competencia nacional en caso de aplicación incorrecta.
Social security systems differ from one EU country to another.,"""Los sistemas de seguridad social difieren de un país de la UE a otro."""
DGs must publish their own annual accounts so as to enable a clear identification of problem areas and set annual targets for reducing fraud and irregularities.,"""Los DGs deben publicar sus propias cuentas anuales para permitir una clara identificación de áreas problemáticas y establecer objetivos anuales para reducir el fraude y las irregularidades."""
"(SV) Mr President, thank you very much, Mr Sjöstedt, for this question.","""(SR) Señor Presidente, muchas gracias, señor Sjöstedt, por esta pregunta."""
This moderation and thoughtfulness is particularly necessary in the implementation of Article 280(4).,'Esta moderación y reflexión son particularmente necesarias en la implementación del Artículo 280(4).'
"What is, on the other hand, absolutely necessary is to have a bare minimum of set rules that are valid within the Community, and which clearly provide as many additional safeguards as possible, and will also provide guarantees with a view to enlargement.","Lo que, por otro lado, es absolutamente necesario es tener un mínimo de reglas básicas que sean válidas dentro de la Comunidad, y que proporcionen claramente tantas salvaguardias adicionales como sea posible, y también brinden garantías con miras a la ampliación."
"In my opinion, the directive solidly regulates the matter of accountability for how a car is disposed of in Europe.","'En mi opinión, la directiva regula de forma sólida el tema de la responsabilidad sobre cómo se desecha un coche en Europa.'"
"If car manufacturers need to bear the cost of recycling their cars, they will design these cars in such a way that they can be re-used more easily and more cheaply.","""Si los fabricantes de automóviles necesitan asumir el costo de reciclar sus coches, diseñarán estos coches de tal manera que puedan ser reutilizados de forma más fácil y económica."""
"The Austrian elections were held in a free, proper and democratic manner.","Las elecciones austriacas se llevaron a cabo de manera libre, adecuada y democrática."
In relation to the makeup of the authority: first of all it will employ in-house scientists who will liaise with and consult with scientists who are experts in the particular field that is being considered at any particular time.,"""En relación con la construcción de la autoridad: en primer lugar, empleará a científicos internos que se comunicarán y consultarán con científicos que son expertos en el campo particular que se está considerando en un momento determinado."""
"Beyond this, we have concerns that the ""flexibility"" or enhanced cooperation suggestion is not appropriate at present.","'Más allá de esto, tenemos preocupaciones de que la sugerencia de ""flexibilidad"" o cooperación reforzada no sea apropiada en este momento.'"
"In this House, in the past, large-scale debates have taken place on major strategic options which the Commission, under its power of initiative, launched, not as experiments, but as proposals which then made varying degrees of progress, but in any case did contribute to the integration and development of the European Union.","'En esta Casa, en el pasado, se han llevado a cabo debates a gran escala sobre importantes opciones estratégicas que la Comisión, en virtud de su poder de iniciativa, lanzó, no como experimentos, sino como propuestas que luego tuvieron diversos grados de progreso, pero que en todo caso contribuyeron a la integración y al desarrollo de la Unión Europea.'"
"The fact that Parliament is presenting a new resolution, one to which our Group has made a significant contribution, is therefore perfectly justifiable. It emphasises a number of points deemed crucial at grass roots level.","El hecho de que el Parlamento esté presentando una nueva resolución, a la cual nuestro Grupo ha hecho una contribución significativa, es, por lo tanto, perfectamente justificable. Se enfatiza una serie de puntos considerados cruciales a nivel de base."
"Up until the Amsterdam Treaty, there were about 20 variations of these committee procedures, which created neither clarity in the implementation of legislation nor transparency for the citizens.","""Hasta el Tratado de Ámsterdam, había alrededor de 20 variaciones de estos procedimientos de comité, los cuales no generaban claridad en la implementación de la legislación ni transparencia para los ciudadanos."""
For us this is straightforward: in the case of new vehicles it should be the manufacturer since this will also compel manufacturers to design and build recyclable cars.,"""Para nosotros esto es sencillo: en el caso de vehículos nuevos, debe ser el fabricante ya que esto también obligará a los fabricantes a diseñar y construir autos reciclables."""
So with those remarks I would like to congratulate you on the programme and wish it every success.,"""Con esos comentarios, me gustaría felicitarle por el programa y desearle todo el éxito."""
"A long memory will serve us well, ladies and gentlemen.","'Una memoria larga nos será de gran ayuda, señoras y señores.'"
I understand that Portugal is affected by this.,'Entiendo que Portugal está afectado por esto.'
"I would like to quote verbatim from the report: ""State aid per capita is highest in Italy, Germany and Ireland.","Me gustaría citar textualmente del informe: ""La ayuda estatal por habitante es mayor en Italia, Alemania e Irlanda""."
"That formula enabled us to oblige applicants to put on the label the fact that genetic modification techniques have been used in the product, the subject matter of the application.","'Esa fórmula nos permitió obligar a los solicitantes a mencionar en la etiqueta el hecho de que se han utilizado técnicas de modificación genética en el producto, el tema de la solicitud.'"
Only if the population can stay in the countryside will the quality of life in the countryside also be permanently assured.,"'Solo si la población puede permanecer en el campo, la calidad de vida en el campo también estará permanentemente garantizada.'"
"I agree, however, with the statement in Amendment No 2 saying that no compensation has been made payable to salmon farmers.","""Estoy de acuerdo, sin embargo, con la declaración en la Enmienda No. 2 que dice que no se ha pagado ninguna compensación a los criadores de salmones."""
We are debating nothing less than the presence in a Member State' s government of a political force whose doctrine and principles are incompatible with the conceptual and moral bases of the Union enshrined in its founding Treaties.,"""Estamos debatiendo nada menos que la presencia en el gobierno de un Estado miembro de una fuerza política cuya doctrina y principios son incompatibles con las bases conceptuales y morales de la Unión consagradas en sus Tratados fundacionales."""
"Transfers are an example of the distribution of wealth, of solidarity between peoples and territories, because unfortunately the Earth is not perfect and some areas have more and some have less.","""Las transferencias son un ejemplo de la distribución de la riqueza, de la solidaridad entre pueblos y territorios, porque desafortunadamente la Tierra no es perfecta y algunas áreas tienen más y otras tienen menos."""
Very well: that is to be the unchanging rule.,'Muy bien: esa es la regla inmutable.'
"We should not allow food safety to be compromised because, in the final analysis, it is our health which is at stake.","""No debemos permitir que la seguridad alimentaria se vea comprometida porque, en última instancia, es nuestra salud la que está en juego."""
"In my own country, Sweden, one of our biggest export industries is affected, namely the music and sound recording industry.","'En mi propio país, Suecia, una de nuestras industrias de exportación más importantes se ve afectada, a saber, la industria de la música y la grabación de sonido.'"
Another positive development I would like to remind you of is the fact that the old UCK is now bound up in the reconstruction of the country.,"""Otro desarrollo positivo del cual me gustaría recordarles es el hecho de que la antigua UCK ahora está involucrada en la reconstrucción del país."""
The guarantees which companies must be given are currently under discussion.,Las garantías que las empresas deben recibir están actualmente en discusión.
"The debt burdens of the private sector and the corresponding excessive inflation of Stock Exchange securities, the two main market stability indicators, have, for some time, been at danger levels, as the Commission report on the economic situation in Europe clearly illustrates.","Los cargos de deuda del sector privado y la correspondiente inflación excesiva de los valores en la Bolsa de Valores, los dos principales indicadores de estabilidad del mercado, han estado en niveles de peligro durante algún tiempo, como lo señala claramente el informe de la Comisión sobre la situación económica en Europa."
"I remember that at the last mid-term review, when I was rapporteur, the then Commissioner Marin said that review would be the last.","Recuerdo que en la última evaluación intermedia, cuando era ponente, el entonces Comisario Marín dijo que esa revisión sería la última."
What about women?,¿Y las mujeres?
This agreement can and must become an example to the other countries in the region.,"""Este acuerdo puede y debe convertirse en un ejemplo para los otros países de la región."""
Nor is our role confined to that of banker.,"""No obstante, nuestro papel no se limita al de banquero."""
"Mr President, I would very briefly like to give an explanation of vote, on behalf of the PPE Group on the EQUAL report.","""Señor Presidente, me gustaría brevemente dar una explicación de voto, en nombre del Grupo PPE, sobre el informe EQUAL."""
One aspect that was missing from the communication though is the aspect of surveillance and control.,'Un aspecto que faltaba en la comunicación era el aspecto de la vigilancia y el control.'
"An essential element will be support for democracy and human rights, including specific initiatives to strengthen democratic institutions and civil society.","Un elemento esencial será el apoyo a la democracia y los derechos humanos, incluyendo iniciativas específicas para fortalecer las instituciones democráticas y la sociedad civil."
"Thirdly, one of the best approaches to this issue is to integrate gender as an important and cross-cutting issue into the most popular courses for development officials and above all perhaps for the project cycle management course which is key to good management of projects on the ground.","""En tercer lugar, uno de los enfoques más efectivos para abordar esta cuestión es integrar el género como un tema importante y transversal en los cursos más populares para los funcionarios de desarrollo y, sobre todo, quizás en el curso de gestión del ciclo de proyectos que es clave para la buena gestión de proyectos en el terreno."""
We cannot have a decisive and fair Europe unless it is also open and democratic.,"""No podemos tener una Europa decisiva y justa a menos que también sea abierta y democrática."""
"So, there should be no positive discrimination to include women.","""Por lo tanto, no debería haber discriminación positiva para incluir a las mujeres."""
"Mr President, I am sure the Commission will be relieved to hear that the 97 discharge is unlikely to have the same impact as the 96 discharge which, as you are all so very well aware, led to the forced resignation of the Santer Commission.","""Señor Presidente, estoy seguro de que la Comisión se sentirá aliviada al escuchar que la descarga del 97 es poco probable que tenga el mismo impacto que la descarga del 96 que, como todos ustedes saben muy bien, llevó a la renuncia forzada de la Comisión Santer."""
"This may, of course, be seen as an issue concerning the internal market, but also as a public health matter for the whole EU.","'Esto puede, por supuesto, ser visto como un problema relacionado con el mercado interno, pero también como un asunto de salud pública para toda la UE.'"
"The potential is clear: if the European Union, today, in its Member States, were to attain the best practice already achieved by its existing states and by its competitors we would have 30 million more jobs, twice as many as are currently unemployed.","El potencial es claro: si la Unión Europea, hoy en día, en sus Estados Miembros, lograra alcanzar las mejores prácticas ya logradas por sus estados existentes y por sus competidores tendríamos 30 millones de empleos más, el doble de los que actualmente están desempleados."
The head of the government of one of the nine provinces belongs to this party and it is involved in all the other provincial governments.,'El jefe del gobierno de una de las nueve provincias pertenece a este partido y está involucrado en todos los otros gobiernos provinciales.'
We agree that the fishing industry has the most to gain from promoting respect for the marine environment.,"""Estamos de acuerdo en que la industria pesquera es la que más tiene que ganar al promover el respeto por el medio ambiente marino."""
They are increasing in competitiveness but they are not all experiencing an increase in wealth because there is no increase in employment and there are still differences in employment opportunities between regions.,"'Están aumentando en competitividad, pero no todos experimentan un aumento en la riqueza debido a la falta de incremento en el empleo y aún existen diferencias en las oportunidades laborales entre regiones.'"
No decision has been taken in relation to that other than to say that it is more likely that the Authority will be located centrally rather than on the periphery.,"""No se ha tomado ninguna decisión en relación con eso, excepto para decir que es más probable que la Autoridad se ubique en el centro en lugar de en la periferia."""
"Bearing this in mind, this House should, in any event, demand that, before the Community support frameworks for the period in question are approved, they be studied and submitted for debate in this Parliament, specifically in light of the guidelines that we have presented today. This is because we think that they are particularly able to create employment in the poorest and least-developed regions and we would thus contribute to reversing the harmful trends towards inequality that exist in European society and to the move towards a fairer Europe.","Teniendo esto en cuenta, esta Cámara debería, en cualquier caso, exigir que, antes de que se aprueben los marcos de apoyo comunitario para el período en cuestión, sean estudiados y sometidos a debate en este Parlamento, específicamente a la luz de las directrices que hemos presentado hoy. Esto se debe a que creemos que son especialmente capaces de crear empleo en las regiones más pobres y menos desarroll"
The environment is in a parlous state.,El medio ambiente se encuentra en un estado precario.
"If we look at the private sector, however, we will find not only that this fabled 'financial stability' has been unsuccessful but that we are most probably sitting on a volcano ready to erupt at any moment.","Si miramos al sector privado, sin embargo, no solo encontraremos que esta famosa 'estabilidad financiera' ha sido fallida, sino que es muy probable que estemos sentados sobre un volcán listo para entrar en erupción en cualquier momento."
The one thing it will not do is solve the problem - it is a massive sledgehammer to miss a nut.,"""Lo único que no hará es resolver el problema, es como golpear una nuez con un martillo gigante."""
"It is a misnomer to talk about a World Trade Organisation which does not include China - or Russia, for that matter.","""Es un error llamar a la Organización Mundial del Comercio cuando no incluye a China, o a Rusia, por esa misma razón."""
"Every statutory article should, of course, not just be judged on its regularity, but also on the importance of its contents.","'Cada artículo normativo debería, por supuesto, ser juzgado no solo por su regularidad, sino también por la importancia de su contenido.'"
I do not think that the intervention of the United States should push us in a direction that would lead to our taking insufficient account of environmental considerations.,"""No creo que la intervención de los Estados Unidos deba llevarnos en una dirección que nos haga no tomar suficientemente en cuenta las consideraciones ambientales."""
Indeed that was the idea behind it.,"""De hecho, esa fue la idea detrás de eso."""
"Their success has relied in great part on their enterprise, their dynamism and their flexibility.","""Su éxito ha dependido en gran parte de su empresa, su dinamismo y su flexibilidad."""
That is a question of solidarity and progress.,'Esa es una cuestión de solidaridad y progreso.'
"To achieve results, we need a new method, and, as the Portuguese Prime Minister said in his speech, clear macroeconomic parameters for this activity.","'Para lograr resultados, necesitamos un nuevo método y, como dijo el Primer Ministro de Portugal en su discurso, parámetros macroeconómicos claros para esta actividad.'"
"At the Commission's suggestion, the mudflats at Stegrennan were formally included in the Boyne Estuary special protection area, from which they had previously been excluded.","Por sugerencia de la Comisión, los lodazales de Stegrennan fueron formalmente incluidos en el área de protección especial del Estuario del Boyne, de la cual previamente habían sido excluidos."
"The European institutions should follow the example of a number of countries, most notably the United Kingdom, and institute a committee for standards in public life, with a mandate to give advice on professional ethics and rules of conduct in the European institutions.","Las instituciones europeas deberían seguir el ejemplo de varios países, especialmente el Reino Unido, e instituir un comité para normas en la vida pública, con el mandato de dar consejos sobre ética profesional y reglas de conducta en las instituciones europeas."
"If not, will it explain how the Directive is to be complied with in this area?","Si no, ¿explicará cómo se cumplirá con la Directiva en esta área?"
"In the postal sector the first phase is already in progress, as the universal service providers have embarked on a process of modernisation.","'En el sector postal, la primera fase ya está en marcha, ya que los proveedores del servicio universal han comenzado un proceso de modernización.'"
"If we want to help the Cambodians with the task of reconciliation on which they have embarked, we need to try and sentence those responsible at the highest level and thus exonerate the simple underlings and all those who were willingly or forcibly dragged along behind them.","Si queremos ayudar a los camboyanos con la tarea de reconciliación en la que se han embarcado, necesitamos intentar y sentenciar a los responsables a nivel más alto y así exonerar a los simples subordinados y a todos aquellos que fueron arrastrados detrás de ellos de manera voluntaria o forzada."
"Often, however, national considerations, and sometimes ideological resistance also, mean that these tools do not get used.","'A menudo, sin embargo, consideraciones nacionales, y a veces resistencia ideológica también, hacen que estas herramientas no se utilicen.'"
"It would be appropriate, however, for us also to mention some points which should be at the focus of future WIPO work or the work of other diplomatic conferences.","""Sería apropiado, sin embargo, que también mencionemos algunos puntos que deberían centrarse en el trabajo futuro de la OMPI o en el trabajo de otras conferencias diplomáticas."""
"We voted clearly in favour of the introduction of this instrument, together with an implementation committee, which would be attached to the Commission in just the same way that a corresponding database would be.","""Hemos votado claramente a favor de la introducción de este instrumento, junto con un comité de implementación, que estaría adjunto a la Comisión de la misma manera que estaría también una base de datos correspondiente."""
It is therefore inconsistent to open accession negotiations with 13 countries while contemplating a minimal reform.,"""Por lo tanto, es incoherente abrir negociaciones de adhesión con 13 países mientras se contempla una reforma mínima."""
"Yes, Mr President, that is true.","""Sí, señor Presidente, eso es cierto."""
It is especially important in the case of large international companies where decisions are taken far from the employee.,"""Es especialmente importante en el caso de grandes empresas internacionales donde las decisiones se toman lejos del empleado."""
"Now, a sound common position submitted by the Council is in danger of being changed for the worse from an environmental point of view here in Parliament.","'Ahora, una posición común presentada por el Consejo corre el riesgo de ser modificada para empeorar desde un punto de vista ambiental aquí en el Parlamento.'"
"And finally, in conclusion, our demand regarding the future responsibilities of the European Parliament in the matters we are discussing, competition policy and state aid, in the context of the Intergovernmental Conference.","'Y finalmente, en conclusión, nuestra demanda con respecto a las futuras responsabilidades del Parlamento Europeo en los asuntos que estamos discutiendo, la política de competencia y la ayuda estatal, en el contexto de la Conferencia Intergubernamental.'"
"But other countries, in other situations, may have alternative analyses.","'Pero otros países, en otras situaciones, pueden tener análisis alternativos.'"
The consequences do not inspire hope.,Las consecuencias no inspiran esperanza.
"At the same time, we welcome the continued dialogue between the two parties.","""Al mismo tiempo, damos la bienvenida al diálogo continuo entre las dos partes."""
"As far as that is concerned, I believe there are judicial uncertainties that need to be overcome.","""En cuanto a eso respecta, creo que existen incertidumbres judiciales que deben superarse."""
"But, you are right, we are discussing Amendment No 37 and here too we have a similar problem.","""Pero tienes razón, estamos hablando de la Enmienda No 37 y aquí también tenemos un problema similar."""
"Madam President, the Commission was correct to make food safety one of its top priorities.","'Señora Presidenta, la Comisión tuvo razón al colocar la seguridad alimentaria como una de sus principales prioridades.'"
"Mr President, every time there is a disaster of this kind people say it must never happen again.","'Señor Presidente, cada vez que ocurre un desastre de este tipo, la gente dice que nunca debe volver a suceder.'"
"Not that I want to put it off, but it would be a gesture, as it were, if you could say: here is the proposed legislation on the BSE test.","""No es que quiera posponerlo, pero sería un gesto, por así decirlo, si pudieras decir: aquí está la legislación propuesta sobre la prueba de la EEB."""
"First of all, regarding the remarks of Mr Crowley, who asked whether the second proposal could not simply consist in taking over a pure ISD approach; the objections of the Commission to that proposal would be the following: such an approach would pose difficulties which would arise from two different authorisations which may even involve different authorities and non-consistent sets of rules; moreover there would be no provisions whatsoever on conflicts of interest. For example, a management company might be doing underwriting business and, if not able to sell, it would put the securities in the fund it would manage, or else there might be difficulties in which order business should be executed if the management company did brokering business.","En primer lugar, en cuanto a los comentarios del Sr. Crowley, quien preguntó si la segunda propuesta no podría simplemente consistir en adoptar un enfoque ISD puro; las objeciones de la Comisión a esa propuesta serían las siguientes: dicho enfoque plantearía dificultades que surgirían de dos autorizaciones diferentes que podrían incluso implicar diferentes autoridades y conjuntos de reglas no consistentes; además, no"
"The other candidate countries (e.g. Cyprus, Turkey, Malta) my also take part in LIFE when agreements permitting such participation are signed with these countries.","Los otros países candidatos (por ejemplo, Chipre, Turquía, Malta) pueden también participar en LIFE una vez que se firmen acuerdos que permitan su participación con estos países."
"In a number of amendments, the proposed standards and especially the OSPAR standard for 2020 are called into question.","""En varias enmiendas, se cuestionan las normas propuestas y especialmente la norma OSPAR para 2020."""
"We are setting the Commission a massive task, not least in the drawing up of the scoreboard.","""Estamos asignando a la Comisión una tarea masiva, especialmente en la elaboración del marcador."""
"It should also be noted that of the 19 departments, 4 already have administrative leadership, which represents an improvement on the situation there hitherto.","'Debe también notarse que de los 19 departamentos, 4 ya cuentan con liderazgo administrativo, lo que representa una mejora en la situación hasta el momento.'"
"If it is a personal statement, would you be prepared to wait until the end of this debate, at which stage I would be happy to call you?","""Si es una declaración personal, ¿estarías dispuesto a esperar hasta el final de este debate, momento en el que estaría feliz de llamarte?"""
"Mr Pietrasanta explained why we support some aspects of the Commission' s proposal, in particular support for development of a vaccine and compensation for farmers who are forced to slaughter their fish, but were not at all happy with the idea of changes to the slaughter policy.","El Sr. Pietrasanta explicó por qué apoyamos algunos aspectos de la propuesta de la Comisión, en particular el apoyo al desarrollo de una vacuna y la compensación para los agricultores que se ven obligados a sacrificar sus peces, pero no estábamos nada contentos con la idea de cambios en la política de sacrificio."
"After almost forty years of being in force, these rules were beginning to show signs of exhaustion.","""Después de casi cuarenta años de estar en vigor, estas reglas comenzaban a mostrar signos de agotamiento."""
"Mrs Frahm, the question that you raised is extremely important and we discussed it at great length during the last Intergovernmental Conference.","Sra. Frahm, la pregunta que planteaste es sumamente importante y la discutimos en gran detalle durante la última Conferencia Intergubernamental."
In the event there is absolutely no serious and persistent breach in Austria.,'En el caso de que no haya absolutamente ninguna violación grave y persistente en Austria.'
We should not adopt a position that in any way detracts from the position of the increasing number of women who are demonstrating that without fear or favour they can earn their place in public life.,"No debemos adoptar una posición que de alguna manera reste valor a la posición del creciente número de mujeres que están demostrando que, sin temor ni favoritismos, pueden ganarse un lugar en la vida pública."
"Moreover, I would like to say that I appreciate the remarks and observations that Professor Tesauro, Chairman of the Italian Competition Authority, sent me, and which I am sure Mr Monti will take into due account with a strong sense of collaboration.","'Además, me gustaría decir que aprecio los comentarios y observaciones que el Profesor Tesauro, Presidente de la Autoridad de Competencia Italiana, me envió, y que estoy seguro de que el Sr. Monti tomará en cuenta con un fuerte sentido de colaboración.'"
It is not acceptable to continue as if nothing had happened.,"""No es aceptable continuar como si nada hubiera pasado."""
"I would say to Mr Bourlanges and to those who have raised this issue, that this is not the fundamental problem, although we recognise it totally.","""Yo diría al Sr. Bourlanges y a aquellos que han planteado este tema, que este no es el problema fundamental, aunque lo reconocemos totalmente."""
"Quite clearly it is undesirable to have situations develop whereby scientists working for, or advising, the food safety authority at Community level may be in disagreement with some scientific opinion at Member State level.","'Es bastante claro que es indeseable que se presenten situaciones en las que los científicos que trabajan para, o asesoran, la autoridad de seguridad alimentaria a nivel comunitario puedan estar en desacuerdo con alguna opinión científica a nivel estatal.'"
The most important subject for discussion in this context is the climate.,El tema más importante para discutir en este contexto es el clima.
"That is why we opposed concentrating heavily on large networks and network structures, because we want to promote the small and medium-sized entities and activities performed by individuals; because we want to see thousands of flowers bloom.","Por eso nos oponemos a concentrarnos en gran medida en grandes redes y estructuras de red, porque queremos promover a las entidades pequeñas y medianas y las actividades realizadas por individuos; porque queremos ver florecer miles de flores."
I cannot see any need for other derogations besides those specified in the two amendments just mentioned.,No puedo ver la necesidad de otras derogaciones además de las especificadas en las dos enmiendas mencionadas.
"The new initiative will continue to pursue these goals by reinforcing them, while particularly promoting equal opportunities between men and women and integrating socially marginalised and disadvantaged groups.","La nueva iniciativa continuará persiguiendo estos objetivos reforzándolos, al mismo tiempo que promoverá especialmente la igualdad de oportunidades entre hombres y mujeres e integrará a grupos socialmente marginados y desfavorecidos."
"So far, social policy has remained limited in terms of set-up and resources.","'Hasta ahora, la política social ha permanecido limitada en cuanto a su estructura y recursos.'"
"My second point regarding the policy is as follows: the Structural Funds have made, and continue to make, a significant contribution to the convergence process.","Mi segundo punto respecto a la política es el siguiente: los Fondos Estructurales han hecho, y continúan haciendo, una contribución significativa al proceso de convergencia."
This approach will lead us to a fully WTO compatible regime.,'Este enfoque nos llevará a un régimen completamente compatible con la OMC.'
This is why we are redefining all our work priorities.,'Por eso estamos redefiniendo todas nuestras prioridades de trabajo.'
That is why I am voting in favour of the amendments tabled by the rapporteur.,"""Por eso estoy votando a favor de las enmiendas presentadas por el ponente."""
Company restructuring in Europe,'Reestructuración de empresas en Europa'
"We welcome that, and because we think it makes a sensible and proper provision, we will support the most liberal version which we understand to be consistent with the law.","""Agradecemos eso, y porque creemos que es una disposición sensata y adecuada, apoyaremos la versión más liberal que entendemos que es coherente con la ley."""
"Mr President, legislating in criminal matters is often countered, wrongly, with arguments of individual freedom and security.","'Sr. Presidente, legislar en asuntos criminales a menudo se contrarresta, erróneamente, con argumentos de libertad individual y seguridad.'"
"On the eve of the Special Council dedicated to this problem, the basic question being asked is whether there is the political will to change this situation or whether, on the other hand, what we have is merely another ineffective initiative to add to the list of plans, strategies and summits in the past that have already been devoted to this issue and none of which has resulted in real change.","'En la víspera del Consejo Especial dedicado a este problema, la pregunta básica que se está haciendo es si existe la voluntad política para cambiar esta situación o si, por otro lado, lo que tenemos es simplemente otra iniciativa ineficaz para añadir a la lista de planes, estrategias y cumbres en el pasado que ya se han dedicado a este tema y ninguno de los cuales ha dado lugar a un cambio real.'"
There seem to be intractable technical problems but we are definitely working on it.,"""Parece haber problemas técnicos intratables, pero definitivamente estamos trabajando en ello."""
Let me just look at the figures from the day that the agreement was signed.,'Déjame simplemente ver las cifras del día en que se firmó el acuerdo.'
"After all, this is a candidate country we are talking about, and this disaster is in addition to the existing concern about whether all candidate countries will comply with the EU environmental rules in time.","""Después de todo, se trata de un país candidato del que estamos hablando, y este desastre se suma a la preocupación existente sobre si todos los países candidatos cumplirán con las normas ambientales de la UE a tiempo."""
"Throughout this conference, ladies and gentlemen, it is not only the status of the negotiators which is important, but the quality of what they will be saying.","A lo largo de esta conferencia, señoras y señores, no solamente es importante el estatus de los negociadores, sino la calidad de lo que estarán diciendo."
"If these changes to the report are supported by the House today, I believe that they will move us forward in the next phase of achieving the historic objectives which the funds were set up to bring about, namely to assist - in a financially sustainable manner - those deprived areas of the European Union which need to be brought up to a decent standard of living, not by giving a hand-out but by giving a ""hand-up"".","Si los cambios en el informe son respaldados por la Cámara hoy, creo que nos llevarán hacia adelante en la próxima fase de lograr los objetivos históricos para los cuales los fondos fueron creados, que es asistir, de manera financieramente sostenible, a aquellas áreas desfavorecidas de la Unión Europea que necesitan ser elevadas a un nivel digno de vida, no mediante una donación, sino ofreciendo"
So our response must be rapid and strong.,"'Por lo tanto, nuestra respuesta debe ser rápida y firme.'"
"But it is nonetheless true - and this has been repeated from all sections of this House - that the European industrial fabric is composed of small and medium-sized businesses, and that the Commission often plays the role of auctoritas, of legitimising the nature of the internal market.","""Pero es aún así verdad - y esto ha sido repetido desde todas las secciones de esta Cámara - que el tejido industrial europeo está compuesto por pequeñas y medianas empresas, y que la Comisión a menudo desempeña el papel de auctoritas, de legitimar la naturaleza del mercado interno."""
"In this case, which is perhaps the most common use of derivatives by asset managers, you reduce your potential reward but you also reduce your potential risk.","'En este caso, que quizás sea el uso más común de derivados por parte de los gestores de activos, reduces tu posible recompensa pero también reduces tu posible riesgo.'"
"There is no justification in our society for terrorist acts such as the one which took the lives of Fernando Buesa and Jorge Díez, particularly when the former was a freely elected representative of the Basque people.","""No hay justificación en nuestra sociedad para actos terroristas como el que cobró la vida de Fernando Buesa y Jorge Díez, especialmente cuando el primero era un representante libremente elegido del pueblo vasco."""
"Mr Newton Dunn, I would first like to say that I do not appreciate the kind of personal comments with which you started your second question, and I would be grateful if you could refrain from making such comments in future.","Sr. Newton Dunn, primero quisiera decir que no aprecio el tipo de comentarios personales con los que comenzaste tu segunda pregunta, y te agradecería si pudieras abstenerse de hacer tales comentarios en el futuro."
This has already been made clear a number times in this debate.,Esto ya ha sido dejado claro varias veces en este debate.
"As regards our external partners, all we can do is set them a good example and encourage their efforts to democratise their decision-making processes.","""En lo que respecta a nuestros socios externos, lo único que podemos hacer es darles un buen ejemplo y alentar sus esfuerzos para democratizar sus procesos de toma de decisiones."""
